"CL_0509078",25,0,7664,0,"CC","No","Standard",95,"Male","Single",7659.09,14,"N","No"
"CL_0624937",14,0,18856,0,"CC","No","Standard",91,"Male","Married",82051.9,75,"N","No"
"CL_0481380",19,0,9179,0,"CC","Yes","Standard",63,"Female","Single",39753.3,35,"N","No"
"CL_0502536",26,0,3713,0,"CH","Yes","Safedriving_discount",79,"Male","Single",87818.3,75,"N","No"
"CL_0441536",19,0,5947,0,"CC","Yes","Standard",23,"Male","Single",63712.1,50,"N","No"
"CL_0877513",7,0,1826,0,"CC","Yes","Standard",39,"Male","Single",83996.9,75,"N","No"
"CL_0186977",12,0,13440,0,"CC","Yes","Standard",57,"Female","Single",91136.2,75,"N","No"
"CL_0393240",25,0,4512,0,"CC","No","Safedriving_discount",61,"Female","Married",18307.4,15,"N","No"
"CL_0017389",6,0,2144,0,"CC","No","Standard",55,"Male","Single",43734.1,35,"N","No"
"CL_0808007",11,0,1346,0,"CC","Yes","Standard",43,"Male","Single",77293,75,"N","No"
"CL_0737156",2,0,3835,0,"CC","No","Safedriving_discount",58,"Female","Single",56286.8,50,"N","No"
"CL_0931712",24,0,818,0,"Auto","Yes","Safedriving_discount",22,"Female","Married",12389.3,14,"Y","No"
"CL_0393371",7,0,1385,0,"CH","Yes","Safedriving_discount",27,"Female","Married",16875.9,15,"Y","Yes"
"CL_0134100",0,0,165,0,"Auto","Yes","Standard",88,"Male","Married",80326.6,75,"Y","No"
"CL_0074454",26,0,945,0,"Auto","Yes","Standard",89,"Male","Married",62229.6,50,"N","No"
"CL_0017456",0,0,96,0,"CC","Yes","Standard",66,"Female","Married",29672.4,25,"N","No"
"CL_0877529",13,0,1763,0,"Auto","Yes","Standard",93,"Female","Married",60325.9,50,"Y","No"
"CL_0502775",0,0,414,0,"Auto","No","Standard",52,"Male","Married",85073.7,75,"N","No"
"CL_0481526",22,0,4722,0,"CC","Yes","Standard",94,"Male","Married",87251.8,75,"Y","No"
"CL_0656253",0,0,393,0,"CC","No","Standard",88,"Male","Married",58807.5,50,"Y","No"
"CL_0509340",11,0,28518,0,"Auto","Yes","Standard",49,"Female","Married",90414.9,75,"Y","No"
"CL_0587267",23,0,4503,0,"CH","No","Standard",78,"Female","Married",92198.8,75,"N","No"
"CL_0187046",16,0,5184,0,"CH","Yes","Standard",76,"Male","Married",56545.8,50,"Y","No"
"CL_0076058",15,0,855,0,"CC","No","Standard",49,"Female","Single",63230.3,50,"N","No"
"CL_0877653",9,18591,1195,0,"CC","Yes","Standard",93,"Male","Single",46771.2,35,"N","No"
"CL_0932652",4,0,16182,0,"CC","Yes","Standard",76,"Female","Married",72996,50,"N","No"
"CL_0256744",0,0,40,0,"CC","No","Standard",40,"Male","Married",50290.7,50,"N","No"
"CL_0626985",9,0,8117,1,"Auto","Yes","Standard",89,"Female","Married",64009.7,50,"N","No"
"CL_0295635",22,19266,753,0,"CC","No","Safedriving_discount",55,"Male","Single",91646.6,75,"Y","Yes"
"CL_0737362",1,0,3013,0,"CH","No","Standard",80,"Male","Single",31809.7,25,"Y","No"
"CL_0394055",24,0,1075,0,"Auto","No","Safedriving_discount",60,"Female","Single",49072,35,"N","No"
"CL_0333361",15,0,2239,0,"Auto","No","Standard",37,"Female","Single",79245.1,75,"N","No"
"CL_0550694",3,0,4230,0,"CC","No","Safedriving_discount",71,"Male","Married",67812.8,50,"N","No"
"CL_0188729",10,0,24172,1,"CC","Yes","Safedriving_discount",88,"Male","Single",46056.8,35,"N","No"
"CL_0878713",27,0,1514,0,"CC","No","Standard",94,"Female","Married",49022.9,35,"N","No"
"CL_0933297",10,0,3316,0,"CC","Yes","Standard",44,"Male","Single",44183.9,35,"Y","No"
"CL_0017519",29,903,6536,0,"CH","No","Standard",97,"Female","Married",39383.4,35,"Y","No"
"CL_0134969",2,0,10973,0,"Auto","Yes","Standard",23,"Female","Married",43457.9,35,"N","No"
"CL_0481835",24,0,1427,0,"CC","Yes","Standard",31,"Female","Married",11254.9,14,"Y","No"
"CL_0076255",4,0,611,0,"CC","Yes","Safedriving_discount",46,"Female","Single",90866.5,75,"N","No"
"CL_0190124",0,0,286,0,"Auto","No","Safedriving_discount",59,"Female","Married",18686.3,15,"N","No"
"CL_0656514",6,13440,783,0,"CH","Yes","Standard",70,"Female","Married",74381.5,50,"N","Yes"
"CL_0135268",0,0,4689,0,"CC","Yes","Standard",65,"Male","Married",7790.55,14,"N","No"
"CL_0017586",17,0,7168,0,"CC","No","Standard",63,"Female","Married",31282.8,25,"Y","No"
"CL_0933865",30,0,3742,0,"CC","No","Standard",81,"Male","Single",54486.5,50,"N","No"
"CL_0879258",16,0,1369,0,"CC","No","Safedriving_discount",60,"Female","Married",35125,35,"N","No"
"CL_0587505",8,0,2884,0,"CH","No","Standard",72,"Male","Married",90912.8,75,"N","No"
"CL_0627057",19,0,1529,0,"CC","Yes","Safedriving_discount",73,"Male","Married",87182.7,75,"Y","No"
"CL_0077357",0,0,277,0,"CC","Yes","Standard",55,"Male","Married",26340.7,25,"Y","No"
"CL_0395948",6,0,1020,0,"Auto","No","Standard",36,"Male","Married",96283.6,75,"N","No"
"CL_0737621",21,0,3585,0,"CC","No","Standard",21,"Male","Married",30763.8,25,"Y","Yes"
"CL_0334510",18,24963,1718,0,"CC","No","Standard",73,"Male","Married",84601.4,75,"N","No"
"CL_0191926",11,0,4990,0,"CC","Yes","Safedriving_discount",20,"Male","Single",23671.6,15,"N","No"
"CL_0509519",12,0,2086,0,"CH","Yes","Standard",25,"Female","Married",94451.7,75,"Y","No"
"CL_0295663",10,0,6610,0,"CC","No","Standard",53,"Female","Married",17246,15,"Y","No"
"CL_0503576",0,0,16482,0,"CC","Yes","Standard",51,"Male","Married",32118.4,25,"N","Yes"
"CL_0879362",10,0,1047,0,"CH","No","Standard",23,"Male","Married",869.57,14,"N","No"
"CL_0135758",0,0,28,1,"CC","Yes","Safedriving_discount",85,"Female","Single",8372.23,14,"Y","No"
"CL_0192016",0,0,141,0,"CC","Yes","Standard",84,"Male","Single",50290.7,50,"N","No"
"CL_0550767",15,0,2215,0,"CC","No","Safedriving_discount",70,"Male","Married",37521.4,35,"N","No"
"CL_0656997",0,0,96,0,"CC","Yes","Standard",66,"Female","Married",29672.4,25,"N","No"
"CL_0481837",17,0,1649,0,"CC","Yes","Standard",56,"Female","Single",4841.33,14,"Y","No"
"CL_0017731",0,0,854,0,"CH","No","Safedriving_discount",28,"Male","Married",20850.4,15,"N","No"
"CL_0933972",24,0,1967,0,"CH","No","Safedriving_discount",29,"Male","Married",79960,75,"N","No"
"CL_0627335",27,1998,1105,0,"CC","Yes","Standard",67,"Male","Single",96519.1,75,"Y","No"
"CL_0077503",2,0,11614,0,"Auto","No","Standard",34,"Female","Single",60095.2,50,"Y","No"
"CL_0738616",25,0,6557,0,"CC","Yes","Standard",42,"Male","Married",18199.7,15,"N","No"
"CL_0296436",15,0,2239,0,"Auto","No","Standard",37,"Female","Single",79245.1,75,"N","No"
"CL_0396411",6,15186,625,0,"CC","Yes","Standard",26,"Female","Single",85774.3,75,"N","Yes"
"CL_0588274",4,0,1022,0,"Auto","Yes","Standard",88,"Male","Single",10764.6,14,"N","No"
"CL_0879952",4,0,3291,1,"Auto","No","Safedriving_discount",83,"Female","Married",71000.5,50,"Y","No"
"CL_0934159",0,0,54,0,"CH","Yes","Standard",66,"Female","Married",42898.2,35,"Y","No"
"CL_0256747",11,0,3688,0,"CC","Yes","Safedriving_discount",59,"Male","Married",887.5,14,"N","No"
"CL_0077552",2,0,3418,0,"CC","Yes","Safedriving_discount",64,"Female","Married",36510.9,35,"N","No"
"CL_0361567",25,0,28411,0,"CC","Yes","Safedriving_discount",70,"Male","Married",28197.3,25,"Y","No"
"CL_0482174",30,0,4861,0,"CC","Yes","Standard",56,"Male","Single",49553.9,35,"Y","No"
"CL_0657619",4,0,5762,0,"CH","No","Standard",54,"Male","Married",37389.2,35,"N","No"
"CL_0551887",30,0,14644,0,"CH","No","Safedriving_discount",72,"Male","Married",74263.8,50,"N","No"
"CL_0194184",14,0,2823,0,"CC","Yes","Standard",54,"Female","Married",68438.3,50,"N","No"
"CL_0018037",6,0,13639,0,"CC","No","Standard",77,"Female","Single",2743.69,14,"N","No"
"CL_0880191",0,0,118,1,"Auto","Yes","Safedriving_discount",87,"Female","Single",85705.8,75,"N","No"
"CL_0503766",15,0,512,0,"CH","No","Standard",26,"Female","Single",8172.8,14,"N","No"
"CL_0135781",21,0,3964,0,"CC","Yes","Safedriving_discount",48,"Female","Married",23668.2,15,"Y","No"
"CL_0077606",9,0,3426,0,"Auto","Yes","Safedriving_discount",71,"Female","Married",37113.6,35,"N","No"
"CL_0738794",19,0,3290,0,"CC","Yes","Safedriving_discount",69,"Female","Married",80417.5,75,"Y","No"
"CL_0397299",0,0,169,0,"CC","Yes","Standard",28,"Female","Married",43053,35,"N","No"
"CL_0509957",23,8598,6233,0,"CC","No","Standard",22,"Female","Married",95847.9,75,"Y","Yes"
"CL_0934340",16,0,1226,1,"CC","Yes","Standard",38,"Female","Single",52600,50,"N","No"
"CL_0881144",19,0,6848,0,"CC","No","Standard",75,"Male","Single",36939.7,35,"Y","No"
"CL_0657741",8,0,2932,0,"CC","Yes","Standard",78,"Male","Married",16840.7,15,"N","No"
"CL_0881987",5,0,5157,0,"CC","Yes","Standard",90,"Female","Married",42248.7,35,"N","No"
"CL_0256935",0,0,66,0,"CH","No","Standard",49,"Male","Married",68828.4,50,"Y","No"
"CL_0934552",16,0,511,0,"CC","No","Standard",46,"Female","Married",34805.5,25,"N","No"
"CL_0194422",0,0,300,1,"CC","Yes","Standard",93,"Male","Married",96926.2,75,"N","No"
"CL_0482596",16,0,5641,0,"Auto","Yes","Safedriving_discount",90,"Female","Married",60550.5,50,"N","No"
"CL_0397368",22,0,6900,0,"CC","Yes","Standard",66,"Female","Single",80025.3,75,"Y","No"
"CL_0739688",7,0,4744,0,"CC","No","Standard",33,"Female","Married",19173.6,15,"N","No"
"CL_0335136",0,0,27,1,"CH","No","Standard",77,"Female","Married",26266.3,25,"Y","No"
"CL_0504285",5,0,10331,0,"CC","Yes","Safedriving_discount",54,"Female","Married",23537.6,15,"Y","No"
"CL_0018551",29,0,16027,0,"CH","No","Safedriving_discount",63,"Female","Married",97603.6,75,"Y","No"
"CL_0296971",3,0,1007,0,"CC","Yes","Standard",72,"Female","Single",95182.1,75,"N","No"
"CL_0883218",27,19986,3970,0,"CC","No","Standard",81,"Male","Married",94159.9,75,"N","No"
"CL_0658154",25,0,545,0,"CC","Yes","Safedriving_discount",39,"Female","Married",42700.5,35,"Y","No"
"CL_0483657",14,0,804,0,"CC","No","Standard",79,"Male","Single",15688.5,15,"N","No"
"CL_0934558",16,0,5641,0,"Auto","Yes","Safedriving_discount",90,"Female","Married",60550.5,50,"N","No"
"CL_0019153",2,0,22700,0,"CC","Yes","Safedriving_discount",41,"Male","Married",47916.3,35,"N","Yes"
"CL_0883373",0,0,354,0,"CC","Yes","Safedriving_discount",81,"Female","Single",3714.96,14,"N","No"
"CL_0658472",21,0,2762,0,"Auto","No","Standard",53,"Male","Single",4089.59,14,"N","No"
"CL_0135961",4,0,1513,0,"CC","No","Standard",68,"Female","Married",55059.2,50,"N","No"
"CL_0935126",28,0,6199,2,"CC","No","Standard",38,"Male","Married",81309.5,75,"Y","No"
"CL_0740390",9,0,2132,0,"CC","Yes","Safedriving_discount",33,"Male","Married",33967.7,25,"N","No"
"CL_0510279",23,0,41061,0,"CH","Yes","Safedriving_discount",24,"Male","Single",98226.2,75,"Y","No"
"CL_0551962",9,0,12053,0,"CC","Yes","Standard",44,"Male","Single",21038.9,15,"N","Yes"
"CL_0397504",13,0,1763,0,"Auto","Yes","Standard",93,"Female","Married",60325.9,50,"Y","No"
"CL_0883440",0,0,202,0,"CC","Yes","Safedriving_discount",70,"Male","Single",64815.5,50,"N","No"
"CL_0485133",28,15597,4870,0,"CC","Yes","Safedriving_discount",25,"Female","Married",67339.8,50,"N","No"
"CL_0257191",18,0,8388,0,"Auto","Yes","Safedriving_discount",85,"Female","Single",75991.2,75,"N","No"
"CL_0077710",22,20826,1287,0,"CC","Yes","Standard",79,"Female","Married",26074.5,25,"N","Yes"
"CL_0504309",30,0,6282,0,"CH","No","Standard",78,"Male","Married",26449.8,25,"Y","No"
"CL_0883518",21,0,5033,0,"CC","No","Standard",86,"Male","Married",2530.76,14,"Y","No"
"CL_0627897",24,0,3347,0,"CC","No","Standard",48,"Male","Married",24737.8,15,"N","No"
"CL_0078355",21,0,3047,0,"CC","Yes","Standard",81,"Female","Married",20759.9,15,"N","No"
"CL_0397954",13,0,4135,0,"CH","No","Safedriving_discount",34,"Male","Single",51472.3,50,"Y","No"
"CL_0588472",27,0,946,0,"CC","Yes","Safedriving_discount",96,"Female","Married",8663.42,14,"N","No"
"CL_0019167",14,0,11607,0,"Auto","No","Standard",55,"Female","Married",86537.4,75,"Y","No"
"CL_0742436",4,0,6161,0,"CC","No","Standard",71,"Male","Married",29902.9,25,"N","No"
"CL_0935439",0,0,351,0,"CC","Yes","Standard",50,"Male","Single",44785.4,35,"N","No"
"CL_0194866",0,0,399,0,"CH","No","Standard",94,"Male","Married",14519.1,14,"N","No"
"CL_0297151",10,26394,7262,0,"CC","No","Standard",69,"Male","Married",10250.1,14,"N","No"
"CL_0136422",4,0,25719,0,"CC","No","Standard",45,"Male","Married",67085.4,50,"N","No"
"CL_0658686",28,0,3383,0,"Auto","Yes","Safedriving_discount",61,"Male","Married",79685,75,"N","No"
"CL_0552141",5,0,8461,0,"CC","Yes","Standard",76,"Female","Married",23536,15,"N","No"
"CL_0362899",8,0,2071,0,"CC","Yes","Safedriving_discount",62,"Female","Married",64283.2,50,"Y","No"
"CL_0335473",0,0,202,0,"CC","Yes","Safedriving_discount",70,"Male","Single",64815.5,50,"N","No"
"CL_0884133",17,5772,1021,0,"Auto","Yes","Safedriving_discount",44,"Male","Single",36824.5,35,"N","Yes"
"CL_0510800",10,0,2248,0,"CC","No","Standard",82,"Male","Married",72092.3,50,"N","No"
"CL_0935686",26,0,1560,0,"CC","No","Standard",36,"Male","Single",58488.3,50,"Y","No"
"CL_0078647",2,0,7166,0,"CC","No","Standard",75,"Male","Married",42846.2,35,"Y","No"
"CL_0195436",2,0,3012,0,"CC","No","Standard",43,"Male","Married",22781.6,15,"Y","No"
"CL_0137096",10,0,2511,0,"Auto","No","Standard",21,"Male","Married",78855.5,75,"N","No"
"CL_0398389",16,0,973,0,"CC","No","Standard",63,"Male","Single",3902.04,14,"N","No"
"CL_0078663",21,0,5446,0,"CH","Yes","Standard",64,"Male","Single",62275.3,50,"Y","No"
"CL_0627954",28,0,21236,0,"Auto","No","Standard",65,"Female","Single",11520.3,14,"N","No"
"CL_0589257",27,0,2997,0,"CC","Yes","Standard",55,"Male","Single",54844.2,50,"Y","No"
"CL_0019628",19,7062,4037,0,"CC","Yes","Safedriving_discount",72,"Male","Married",38788.3,35,"Y","No"
"CL_0485372",0,0,363,0,"Auto","Yes","Standard",70,"Female","Married",17819.9,15,"Y","No"
"CL_0504551",6,0,893,0,"CC","No","Standard",73,"Female","Single",1259.01,14,"Y","No"
"CL_0659394",30,0,6282,0,"CH","No","Standard",78,"Male","Married",26449.8,25,"Y","Yes"
"CL_0297565",12,0,2739,1,"Auto","Yes","Safedriving_discount",41,"Male","Married",3920.43,14,"Y","No"
"CL_0137602",0,0,49,0,"CH","No","Safedriving_discount",57,"Female","Single",78255.3,75,"N","No"
"CL_0195462",0,0,351,0,"CC","Yes","Standard",50,"Male","Single",44785.4,35,"N","No"
"CL_0742999",24,0,1770,0,"CH","Yes","Standard",78,"Male","Single",88990.6,75,"Y","No"
"CL_0552645",22,0,1517,0,"CH","Yes","Safedriving_discount",56,"Female","Married",24626,15,"N","No"
"CL_0020104",12,0,3833,0,"CC","No","Standard",64,"Male","Married",6528.38,14,"Y","No"
"CL_0935934",0,0,390,0,"CC","Yes","Standard",21,"Female","Married",25330.7,25,"N","No"
"CL_0335565",0,0,374,1,"CC","No","Standard",46,"Female","Married",32811.6,25,"N","No"
"CL_0884768",0,0,107,0,"CC","Yes","Standard",78,"Male","Single",74392.1,50,"N","No"
"CL_0398609",0,0,1991,0,"Auto","No","Safedriving_discount",96,"Female","Married",48713.6,35,"Y","No"
"CL_0078682",30,0,3742,0,"CC","No","Standard",81,"Male","Single",54486.5,50,"N","No"
"CL_0137850",7,0,1385,0,"CH","Yes","Safedriving_discount",27,"Female","Married",16875.9,15,"Y","Yes"
"CL_0884919",1,0,14787,0,"CC","No","Standard",54,"Male","Single",61231.7,50,"N","No"
"CL_0258286",4,0,1418,0,"Auto","No","Safedriving_discount",51,"Male","Married",33790.9,25,"N","No"
"CL_0080782",5,0,6958,0,"CC","No","Safedriving_discount",42,"Female","Married",42639.1,35,"Y","No"
"CL_0506840",28,0,21236,0,"Auto","No","Standard",65,"Female","Single",11520.3,14,"N","No"
"CL_0659979",24,0,2168,0,"Auto","Yes","Standard",83,"Female","Married",68290.8,50,"Y","No"
"CL_0363985",19,6078,1438,1,"Auto","No","Safedriving_discount",30,"Male","Married",85394,75,"Y","No"
"CL_0590154",5,0,572,0,"Auto","No","Standard",34,"Male","Married",17703.5,15,"N","No"
"CL_0485533",22,0,2654,4,"CC","No","Safedriving_discount",31,"Male","Married",55977.7,50,"N","No"
"CL_0298120",17,0,9058,0,"CH","Yes","Safedriving_discount",31,"Female","Single",6165.64,14,"Y","No"
"CL_0510907",19,0,5666,0,"CH","No","Standard",73,"Female","Married",19654.9,15,"N","No"
"CL_0196800",1,0,572,0,"Auto","Yes","Standard",84,"Male","Married",5936.48,14,"Y","No"
"CL_0743405",28,24747,1964,0,"CC","Yes","Standard",53,"Male","Single",11503.8,14,"Y","No"
"CL_0139249",11,0,7150,0,"CH","No","Safedriving_discount",75,"Male","Single",57952.6,50,"N","Yes"
"CL_0398741",25,0,8804,0,"CC","Yes","Safedriving_discount",56,"Female","Single",61417.3,50,"Y","No"
"CL_0552834",28,0,1313,0,"Auto","Yes","Standard",46,"Male","Married",94576.2,75,"Y","Yes"
"CL_0936005",24,28260,5785,0,"CC","Yes","Safedriving_discount",21,"Female","Single",92788.1,75,"N","Yes"
"CL_0628214",7,0,1385,0,"CH","Yes","Safedriving_discount",27,"Female","Married",16875.9,15,"Y","Yes"
"CL_0885704",22,0,8740,0,"CC","No","Standard",30,"Male","Married",2031.61,14,"N","No"
"CL_0701502",25,0,8198,0,"CH","Yes","Standard",44,"Male","Married",92285.4,75,"N","No"
"CL_0335956",28,15597,4870,0,"CC","Yes","Safedriving_discount",25,"Female","Married",67339.8,50,"N","No"
"CL_0020645",12,0,1394,0,"CH","No","Safedriving_discount",54,"Female","Single",84754.4,75,"N","No"
"CL_0552982",30,0,5222,0,"Auto","Yes","Standard",68,"Male","Married",62061.8,50,"Y","No"
"CL_0197125",22,0,2239,0,"CC","Yes","Standard",48,"Female","Married",69005.6,50,"N","No"
"CL_0885939",21,0,526,0,"CH","Yes","Standard",66,"Male","Single",43654.4,35,"N","No"
"CL_0660697",24,0,6835,0,"Auto","No","Safedriving_discount",65,"Male","Married",37079.4,35,"N","No"
"CL_0139302",29,0,1379,0,"CH","Yes","Safedriving_discount",40,"Female","Single",33373.9,25,"N","No"
"CL_0299508",8,0,2648,0,"Auto","Yes","Standard",91,"Male","Married",82001.8,75,"N","No"
"CL_0936929",10,0,8511,0,"CC","Yes","Standard",39,"Female","Single",32272.7,25,"N","No"
"CL_0020739",27,0,7198,0,"CC","No","Standard",73,"Male","Married",76660.7,75,"N","No"
"CL_0364087",26,0,1560,0,"CC","No","Standard",36,"Male","Single",58488.3,50,"Y","No"
"CL_0485909",5,24411,2617,0,"CH","Yes","Standard",63,"Female","Single",75826.6,75,"N","Yes"
"CL_0590157",25,0,750,0,"CC","Yes","Standard",79,"Male","Single",7379.6,14,"Y","No"
"CL_0081545",23,18741,5703,1,"CC","Yes","Safedriving_discount",86,"Male","Single",31639.2,25,"N","No"
"CL_0398930",12,648,4356,0,"CH","Yes","Standard",29,"Male","Single",73032.9,50,"N","No"
"CL_0808253",8,0,3637,0,"CC","No","Safedriving_discount",55,"Male","Single",51744.2,50,"N","No"
"CL_0197188",2,0,5051,0,"Auto","No","Standard",61,"Male","Married",30998.8,25,"N","No"
"CL_0743607",17,0,9330,0,"CC","Yes","Safedriving_discount",83,"Female","Single",65330.2,50,"Y","No"
"CL_0139533",0,0,54,0,"CH","Yes","Standard",66,"Female","Married",42898.2,35,"Y","No"
"CL_0507102",17,23646,1606,1,"CH","Yes","Standard",47,"Female","Single",4961.5,14,"Y","No"
"CL_0553175",7,3456,16587,0,"CC","Yes","Standard",85,"Male","Single",16175.6,15,"N","No"
"CL_0511071",7,0,7725,0,"Auto","Yes","Standard",54,"Female","Married",11676.2,14,"N","No"
"CL_0628733",0,0,228,0,"Auto","No","Standard",93,"Female","Single",44173.9,35,"Y","No"
"CL_0886640",13,0,1881,0,"Auto","No","Standard",88,"Male","Single",68608,50,"N","No"
"CL_0336451",13,0,4023,0,"CC","No","Standard",52,"Female","Single",42760.5,35,"N","No"
"CL_0661323",22,0,7882,0,"CH","No","Standard",32,"Male","Married",22039,15,"Y","No"
"CL_0081650",12,0,10980,0,"CC","Yes","Standard",85,"Female","Married",18909.5,15,"Y","No"
"CL_0442138",26,0,11428,0,"CH","No","Standard",97,"Female","Married",40844.4,35,"N","No"
"CL_0364150",10,0,4631,0,"Auto","Yes","Standard",53,"Female","Single",37111.5,35,"Y","No"
"CL_0886835",3,0,7573,0,"Auto","No","Standard",48,"Male","Married",98129,75,"N","No"
"CL_0139538",9,18888,4785,0,"Auto","Yes","Standard",19,"Female","Married",20818.5,15,"N","Yes"
"CL_0936969",18,0,955,0,"CC","Yes","Standard",96,"Female","Single",29835.9,25,"Y","No"
"CL_0258434",5,0,5967,0,"CC","No","Safedriving_discount",74,"Female","Single",2825.56,14,"N","No"
"CL_0299825",16,0,2688,0,"CC","Yes","Safedriving_discount",84,"Female","Married",94243.8,75,"N","No"
"CL_0486024",0,0,72,0,"CC","No","Standard",94,"Male","Married",35940.6,35,"N","No"
"CL_0197648",21,0,2762,0,"Auto","No","Standard",53,"Male","Single",4089.59,14,"N","Yes"
"CL_0399596",22,0,892,0,"CC","No","Safedriving_discount",35,"Female","Married",38997.7,35,"N","No"
"CL_0590331",0,0,228,0,"Auto","No","Standard",93,"Female","Single",44173.9,35,"Y","No"
"CL_0808581",14,0,4303,0,"CC","Yes","Standard",38,"Male","Married",56518.4,50,"Y","No"
"CL_0553327",10,0,10882,0,"CH","Yes","Safedriving_discount",58,"Male","Married",81711.9,75,"N","No"
"CL_0198663",26,0,1560,0,"CC","No","Standard",36,"Male","Single",58488.3,50,"Y","No"
"CL_0744042",25,25170,3865,0,"Auto","Yes","Safedriving_discount",82,"Male","Single",65670,50,"Y","No"
"CL_0020770",0,0,264,0,"Auto","No","Standard",93,"Male","Married",50290.7,50,"N","No"
"CL_0937290",8,0,3323,0,"CC","No","Safedriving_discount",60,"Female","Married",67933.8,50,"N","No"
"CL_0139853",13,0,8158,0,"CC","Yes","Safedriving_discount",96,"Female","Single",57814.5,50,"N","No"
"CL_0701664",21,0,781,0,"Auto","No","Safedriving_discount",23,"Male","Married",70032.2,50,"N","No"
"CL_0083426",23,0,41061,0,"CH","Yes","Safedriving_discount",24,"Male","Single",98226.2,75,"Y","No"
"CL_0662912",21,0,526,0,"CH","Yes","Standard",66,"Male","Single",43654.4,35,"N","No"
"CL_0887592",22,0,1264,0,"CC","Yes","Standard",48,"Female","Married",39598.7,35,"N","No"
"CL_0628736",24,0,4838,0,"CC","Yes","Safedriving_discount",51,"Male","Married",53676.8,50,"Y","No"
"CL_0336688",13,0,1511,0,"CC","No","Safedriving_discount",94,"Female","Married",50290.7,50,"N","No"
"CL_0021129",21,0,2452,0,"CC","No","Standard",20,"Female","Single",68140.5,50,"N","No"
"CL_0810307",24,10227,18362,0,"Auto","No","Standard",44,"Male","Married",7700.73,14,"N","No"
"CL_0300270",14,0,3769,0,"CC","Yes","Standard",90,"Male","Married",2796.07,14,"N","No"
"CL_0364713",5,24012,1325,0,"CC","No","Standard",74,"Female","Married",60933.9,50,"N","Yes"
"CL_0887667",13,0,6446,0,"CC","No","Standard",37,"Male","Married",11947.3,14,"N","No"
"CL_0507237",27,0,946,0,"CC","Yes","Safedriving_discount",96,"Female","Married",8663.42,14,"N","No"
"CL_0140451",0,0,348,0,"CC","No","Standard",94,"Male","Married",78994.1,75,"N","No"
"CL_0442465",25,0,6852,0,"CC","No","Standard",97,"Female","Married",5723.09,14,"N","No"
"CL_0399666",16,0,1226,1,"CC","Yes","Standard",38,"Female","Single",52600,50,"N","No"
"CL_0553772",21,0,3964,0,"CC","Yes","Safedriving_discount",48,"Female","Married",23668.2,15,"Y","No"
"CL_0199401",0,0,141,0,"CC","Yes","Standard",84,"Male","Single",50290.7,50,"N","No"
"CL_0744493",19,0,8699,0,"Auto","No","Standard",42,"Male","Single",14740.1,14,"N","No"
"CL_0511200",18,0,2352,0,"Auto","No","Safedriving_discount",59,"Female","Married",35119.1,35,"N","No"
"CL_0590587",28,0,7936,0,"CC","Yes","Standard",58,"Male","Married",11253,14,"Y","Yes"
"CL_0811245",22,276,5480,0,"CC","No","Standard",41,"Female","Single",85804.3,75,"Y","No"
"CL_0300489",17,0,567,0,"CH","No","Standard",37,"Male","Single",71570.3,50,"N","No"
"CL_0200643",21,0,3065,0,"CC","No","Standard",57,"Male","Married",70459.5,50,"N","No"
"CL_0937346",4,0,611,0,"CC","Yes","Safedriving_discount",46,"Female","Single",90866.5,75,"N","No"
"CL_0486583",20,0,2513,0,"CC","Yes","Safedriving_discount",19,"Female","Married",92981.2,75,"Y","No"
"CL_0140731",18,0,601,0,"CC","Yes","Standard",26,"Female","Single",19998.4,15,"N","Yes"
"CL_0702226",24,0,2112,0,"CH","No","Standard",75,"Female","Married",71035.4,50,"N","No"
"CL_0662918",5,27936,7895,0,"CC","Yes","Safedriving_discount",55,"Male","Single",40200.7,35,"Y","No"
"CL_0260495",16,0,2419,0,"CH","Yes","Standard",79,"Male","Married",8204.72,14,"N","No"
"CL_0084469",0,0,74,0,"Auto","Yes","Standard",68,"Female","Married",41486.4,35,"Y","No"
"CL_0629221",24,0,6283,0,"CC","No","Standard",37,"Male","Single",4988.14,14,"N","No"
"CL_0888453",8,0,1644,0,"CC","No","Standard",58,"Female","Married",61334.8,50,"Y","No"
"CL_0337538",9,0,1390,0,"CH","Yes","Standard",90,"Female","Single",81997,75,"N","No"
"CL_0811458",28,0,8411,0,"CC","Yes","Standard",48,"Male","Single",76142,75,"N","No"
"CL_0937854",5,0,5967,0,"CC","No","Safedriving_discount",74,"Female","Single",2825.56,14,"N","No"
"CL_0366022",23,0,670,0,"CH","No","Safedriving_discount",77,"Female","Married",21747.7,15,"N","No"
"CL_0554099",7,0,1211,0,"CH","No","Safedriving_discount",78,"Female","Married",54864.6,50,"N","No"
"CL_0745666",21,0,2200,0,"CH","Yes","Standard",88,"Male","Single",18172.8,15,"Y","Yes"
"CL_0140853",4,0,25719,0,"CC","No","Standard",45,"Male","Married",67085.4,50,"N","Yes"
"CL_0400700",25,0,5604,0,"CC","No","Standard",36,"Female","Married",96349.8,75,"N","No"
"CL_0021551",27,2715,1464,0,"Auto","Yes","Safedriving_discount",91,"Female","Married",17527.3,15,"N","No"
"CL_0442535",25,0,5100,0,"Auto","Yes","Standard",35,"Female","Married",32238.2,25,"N","No"
"CL_0300884",28,0,2944,0,"Auto","No","Standard",29,"Male","Married",50290.7,50,"N","No"
"CL_0201320",14,0,7627,0,"CC","No","Safedriving_discount",86,"Female","Married",12713.3,14,"N","No"
